farmer_id,region,farm_size,enrollment_cohort,age,female,household_size,baseline_income_usd,baseline_food_security_score,baseline_farm_output_kg,treatment,group,endline_income_usd,endline_food_security_score,endline_farm_output_kg,income_change_usd,sessions_attended
FRM-0805,North,Medium (1-3 ha),2023-Q1,32,1,2,84.06,3.92,253.2,1,Treatment,152.27,4.43,290.1,68.21,5.0
FRM-0806,North,Medium (1-3 ha),2023-Q1,26,0,3,106.21,3.77,290.9,0,Control,52.56,3.4,260.1,-53.65,
FRM-0807,North,Medium (1-3 ha),2024-Q1,59,1,3,128.07,3.24,468.8,1,Treatment,158.56,4.33,544.5,30.49,4.0
FRM-0808,Central,Medium (1-3 ha),2023-Q3,22,0,4,120.36,6.44,431.8,0,Control,116.91,8.23,362.8,-3.45,
FRM-0809,North,Small (<1 ha),2023-Q1,57,0,3,81.75,2.37,229.6,1,Treatment,145.81,1.91,318.3,64.06,6.0
FRM-0810,South,Small (<1 ha),2024-Q3,41,1,5,124.6,4.25,121.8,0,Control,147.31,5.7,161.8,22.71,
FRM-0811,Central,Medium (1-3 ha),2024-Q1,47,1,8,110.75,5.46,498.0,0,Control,71.05,6.25,538.2,-39.7,
FRM-0812,North,Small (<1 ha),2023-Q3,61,1,8,152.86,4.01,188.1,1,Treatment,213.37,4.35,274.2,60.51,4.0
FRM-0813,Central,Medium (1-3 ha),2024-Q1,29,0,5,135.45,5.42,326.7,0,Control,145.29,5.3,345.3,9.84,
FRM-0814,South,Medium (1-3 ha),2023-Q1,32,0,2,121.23,2.95,205.0,1,Treatment,108.94,3.94,144.7,-12.29,3.0
FRM-0815,Central,Large (>3 ha),2024-Q1,34,1,3,175.88,2.61,552.1,0,Control,157.44,3.54,525.5,-18.44,
FRM-0816,South,Medium (1-3 ha),2023-Q3,39,0,5,97.55,6.47,455.4,1,Treatment,83.2,6.97,566.3,-14.35,4.0
FRM-0817,North,Medium (1-3 ha),2023-Q3,26,0,7,112.02,4.08,444.7,0,Control,118.96,3.93,394.9,6.94,
FRM-0818,North,Medium (1-3 ha),2023-Q1,40,0,2,163.28,2.89,329.0,0,Control,173.48,2.63,365.8,10.2,
FRM-0819,South,Medium (1-3 ha),2023-Q1,40,1,6,162.7,2.04,441.7,0,Control,136.35,2.09,571.8,-26.35,
FRM-0820,Central,Small (<1 ha),2024-Q3,63,0,2,64.94,3.43,140.1,0,Control,68.8,3.54,96.5,3.86,
FRM-0821,North,Medium (1-3 ha),2023-Q3,51,0,3,40.91,4.55,420.8,1,Treatment,32.26,5.44,492.3,-8.65,4.0
FRM-0822,North,Small (<1 ha),2023-Q3,57,1,5,30.9,4.32,276.3,1,Treatment,60.13,4.81,397.7,29.23,4.0
FRM-0823,South,Large (>3 ha),2023-Q3,34,1,7,203.22,6.01,645.1,0,Control,195.26,5.82,595.9,-7.96,
FRM-0824,North,Small (<1 ha),2024-Q3,59,0,7,27.06,2.96,328.1,1,Treatment,84.54,4.13,456.4,57.48,5.0
FRM-0825,Central,Medium (1-3 ha),2023-Q3,29,1,8,131.05,6.53,454.0,1,Treatment,167.1,6.37,562.6,36.05,4.0
FRM-0826,Central,Small (<1 ha),2023-Q3,28,0,8,110.46,5.74,184.5,1,Treatment,158.26,6.6,316.5,47.8,5.0
FRM-0827,South,Medium (1-3 ha),2023-Q1,63,1,7,98.8,4.97,448.1,0,Control,42.13,4.93,457.1,-56.67,
FRM-0828,South,Large (>3 ha),2023-Q3,41,1,6,241.66,2.32,575.3,1,Treatment,230.07,2.77,577.2,-11.59,5.0
FRM-0829,South,Small (<1 ha),2024-Q1,59,0,5,181.59,6.91,178.4,0,Control,155.65,6.0,227.7,-25.94,
FRM-0830,Central,Large (>3 ha),2024-Q3,46,0,5,174.91,3.54,607.0,1,Treatment,220.97,4.46,608.0,46.06,5.0
FRM-0831,North,Small (<1 ha),2024-Q1,24,0,5,48.77,3.73,186.8,0,Control,86.46,4.32,255.1,37.69,
FRM-0832,North,Large (>3 ha),2024-Q1,26,1,4,77.32,4.12,588.6,0,Control,53.81,4.03,618.2,-23.51,
FRM-0833,Central,Medium (1-3 ha),2023-Q1,38,1,5,138.0,6.39,355.7,1,Treatment,172.36,7.63,488.5,34.36,4.0
FRM-0834,North,Small (<1 ha),2024-Q3,57,0,4,47.48,2.46,284.3,0,Control,20.0,2.92,352.4,-27.48,
FRM-0835,Central,Medium (1-3 ha),2024-Q1,52,0,5,124.66,5.49,362.0,0,Control,142.88,4.84,386.7,18.22,
FRM-0836,North,Large (>3 ha),2023-Q3,49,0,8,158.71,2.14,613.2,1,Treatment,136.59,2.88,789.3,-22.12,5.0
FRM-0837,Central,Small (<1 ha),2024-Q1,59,0,5,102.77,5.62,173.6,1,Treatment,158.2,6.52,308.1,55.43,6.0
FRM-0838,South,Small (<1 ha),2023-Q1,38,1,3,157.24,6.76,139.5,0,Control,197.53,6.48,124.6,40.29,
FRM-0839,North,Small (<1 ha),2023-Q3,43,0,6,64.62,3.25,84.1,1,Treatment,67.35,4.79,206.0,2.73,6.0
FRM-0840,South,Large (>3 ha),2024-Q3,56,0,4,229.01,6.04,663.0,0,Control,240.8,6.21,617.3,11.79,
FRM-0841,Central,Medium (1-3 ha),2023-Q3,53,0,6,53.8,5.93,432.0,1,Treatment,48.98,6.69,378.1,-4.82,5.0
FRM-0842,Central,Medium (1-3 ha),2023-Q1,26,1,2,72.88,4.86,391.8,0,Control,20.0,4.91,417.5,-52.88,
FRM-0843,Central,Small (<1 ha),2024-Q1,37,0,5,93.55,5.17,296.6,0,Control,139.77,5.37,254.6,46.22,
FRM-0844,Central,Small (<1 ha),2024-Q3,57,1,8,71.0,3.09,202.7,0,Control,105.25,3.42,188.8,34.25,
FRM-0845,Central,Large (>3 ha),2023-Q1,35,0,4,111.84,2.06,532.7,0,Control,77.22,3.09,528.9,-34.62,
FRM-0846,North,Small (<1 ha),2023-Q3,32,0,5,65.03,5.15,198.9,0,Control,58.93,4.97,185.4,-6.1,
FRM-0847,South,Large (>3 ha),2023-Q1,23,1,5,159.43,3.34,681.8,0,Control,122.88,4.16,601.7,-36.55,
FRM-0848,Central,Small (<1 ha),2023-Q3,37,1,6,141.5,2.26,266.3,0,Control,45.74,2.13,172.5,-95.76,
FRM-0849,Central,Medium (1-3 ha),2024-Q3,60,1,3,135.36,4.36,288.9,1,Treatment,128.64,5.47,294.2,-6.72,4.0
FRM-0850,Central,Small (<1 ha),2023-Q3,56,0,4,20.0,4.83,238.7,1,Treatment,20.0,6.84,247.2,0.0,6.0
FRM-0851,Central,Small (<1 ha),2024-Q3,52,0,8,155.72,4.04,172.0,1,Treatment,215.07,3.88,369.6,59.35,5.0
FRM-0852,South,Small (<1 ha),2023-Q3,45,0,2,108.09,3.96,195.7,0,Control,126.13,3.68,170.4,18.04,
FRM-0853,Central,Medium (1-3 ha),2023-Q3,33,1,3,107.7,2.18,202.5,1,Treatment,134.34,2.29,386.5,26.64,5.0
FRM-0854,Central,Medium (1-3 ha),2023-Q1,54,1,5,69.63,2.85,306.4,1,Treatment,79.39,3.08,458.2,9.76,5.0
FRM-0855,South,Small (<1 ha),2023-Q1,53,0,5,90.34,3.08,165.3,1,Treatment,96.9,3.21,248.3,6.56,6.0
FRM-0856,Central,Medium (1-3 ha),2023-Q1,24,0,2,189.23,3.41,358.2,0,Control,216.38,3.9,337.4,27.15,
FRM-0857,Central,Small (<1 ha),2024-Q3,26,1,6,112.17,6.62,191.3,1,Treatment,105.79,7.66,254.6,-6.38,3.0
FRM-0858,Central,Small (<1 ha),2023-Q3,41,1,4,123.67,5.33,199.8,0,Control,86.51,6.06,151.8,-37.16,
FRM-0859,Central,Small (<1 ha),2024-Q3,55,0,6,185.05,5.77,227.0,1,Treatment,193.41,6.6,353.6,8.36,5.0
FRM-0860,South,Medium (1-3 ha),2023-Q3,41,0,8,120.69,4.41,229.5,0,Control,141.54,4.71,249.1,20.85,
FRM-0861,South,Small (<1 ha),2023-Q3,39,1,5,99.45,5.11,97.0,0,Control,189.32,5.49,76.9,89.87,
FRM-0862,Central,Small (<1 ha),2024-Q1,23,1,6,94.81,2.84,277.6,0,Control,76.56,3.02,212.6,-18.25,
FRM-0863,North,Small (<1 ha),2023-Q1,44,0,2,89.92,2.35,238.9,1,Treatment,121.42,3.76,382.0,31.5,5.0
FRM-0864,Central,Small (<1 ha),2024-Q1,30,1,3,55.45,3.48,291.8,0,Control,34.07,4.02,258.8,-21.38,
FRM-0865,North,Medium (1-3 ha),2023-Q3,44,0,3,83.67,5.84,329.5,0,Control,90.8,5.83,465.9,7.13,
FRM-0866,North,Small (<1 ha),2023-Q3,46,1,6,107.81,5.04,163.4,0,Control,97.83,4.24,148.0,-9.98,
FRM-0867,North,Medium (1-3 ha),2023-Q1,48,1,4,131.22,5.23,335.3,0,Control,148.65,5.1,356.4,17.43,
FRM-0868,South,Small (<1 ha),2023-Q3,55,0,2,124.74,6.5,184.8,0,Control,48.96,6.52,232.7,-75.78,
FRM-0869,North,Medium (1-3 ha),2023-Q1,53,0,4,20.0,5.34,264.1,1,Treatment,137.22,5.96,354.4,117.22,6.0
FRM-0870,Central,Large (>3 ha),2023-Q3,53,0,2,174.0,4.44,656.7,1,Treatment,98.91,4.58,713.1,-75.09,4.0
FRM-0871,Central,Medium (1-3 ha),2024-Q3,37,0,4,108.0,4.11,353.8,1,Treatment,114.46,4.11,465.3,6.46,4.0
FRM-0872,Central,Large (>3 ha),2023-Q3,64,0,5,145.74,3.78,482.3,1,Treatment,176.32,4.62,415.0,30.58,5.0
FRM-0873,South,Small (<1 ha),2023-Q3,58,0,6,122.69,5.3,178.7,0,Control,155.49,4.45,213.1,32.8,
FRM-0874,South,Small (<1 ha),2023-Q3,30,1,8,92.43,4.17,131.9,1,Treatment,81.19,4.44,268.6,-11.24,4.0
FRM-0875,North,Medium (1-3 ha),2024-Q3,26,0,3,24.39,3.37,254.4,1,Treatment,135.02,3.47,339.6,110.63,5.0
FRM-0876,North,Small (<1 ha),2023-Q3,22,0,6,88.04,4.32,200.9,1,Treatment,173.16,6.0,267.4,85.12,5.0
FRM-0877,North,Medium (1-3 ha),2023-Q1,57,1,6,139.68,5.77,366.2,1,Treatment,157.29,6.55,489.5,17.61,6.0
FRM-0878,Central,Medium (1-3 ha),2024-Q3,28,0,4,147.43,5.2,309.0,1,Treatment,194.03,5.37,367.5,46.6,5.0
FRM-0879,North,Small (<1 ha),2024-Q1,33,0,7,93.98,3.57,125.9,1,Treatment,110.36,3.97,279.7,16.38,6.0
FRM-0880,Central,Small (<1 ha),2023-Q1,31,1,7,53.66,4.16,140.8,0,Control,88.84,2.91,182.2,35.18,
FRM-0881,North,Small (<1 ha),2023-Q1,43,0,7,112.58,2.61,196.9,0,Control,144.65,3.58,229.5,32.07,
FRM-0882,North,Small (<1 ha),2023-Q1,22,0,4,59.46,5.43,331.5,0,Control,48.25,4.85,281.7,-11.21,
FRM-0883,South,Small (<1 ha),2023-Q3,48,1,7,146.72,5.45,252.1,0,Control,140.97,5.13,210.0,-5.75,
FRM-0884,Central,Small (<1 ha),2024-Q1,25,0,2,108.97,2.2,86.3,1,Treatment,192.06,3.14,135.3,83.09,4.0
FRM-0885,South,Small (<1 ha),2023-Q1,43,1,4,52.08,6.19,227.0,0,Control,71.46,5.78,111.6,19.38,
FRM-0886,North,Small (<1 ha),2023-Q1,40,1,5,107.81,6.25,214.1,1,Treatment,104.67,7.91,418.2,-3.14,4.0
FRM-0887,North,Small (<1 ha),2023-Q3,33,0,8,132.14,6.18,86.0,1,Treatment,217.25,6.46,161.4,85.11,5.0
FRM-0888,North,Small (<1 ha),2023-Q3,22,0,8,134.69,4.45,215.1,0,Control,184.54,4.39,195.0,49.85,
FRM-0889,Central,Small (<1 ha),2023-Q3,51,0,6,113.47,6.18,216.1,1,Treatment,126.32,6.78,323.7,12.85,5.0
FRM-0890,North,Small (<1 ha),2023-Q3,43,0,4,63.13,4.36,204.7,1,Treatment,59.65,5.22,367.7,-3.48,4.0
FRM-0891,South,Small (<1 ha),2024-Q3,44,0,8,76.9,5.94,60.6,0,Control,23.79,4.93,75.3,-53.11,
FRM-0892,North,Medium (1-3 ha),2024-Q1,49,0,7,138.61,3.54,484.9,0,Control,141.29,2.98,529.8,2.68,
FRM-0893,South,Medium (1-3 ha),2023-Q1,45,0,6,129.53,2.48,367.4,0,Control,181.65,2.51,364.3,52.12,
FRM-0894,Central,Medium (1-3 ha),2024-Q3,59,0,4,144.99,3.33,400.0,1,Treatment,137.68,3.85,578.4,-7.31,4.0
FRM-0895,North,Large (>3 ha),2024-Q3,38,0,8,198.84,6.94,757.3,1,Treatment,243.26,8.09,891.9,44.42,4.0
FRM-0896,South,Large (>3 ha),2024-Q3,30,0,4,125.82,2.61,641.1,0,Control,69.02,2.18,547.8,-56.8,
FRM-0897,North,Medium (1-3 ha),2023-Q3,53,0,5,110.09,3.57,308.2,0,Control,124.71,2.95,360.7,14.62,
FRM-0898,North,Small (<1 ha),2023-Q1,50,0,2,83.15,3.82,204.8,1,Treatment,187.62,4.64,314.1,104.47,4.0
FRM-0899,Central,Small (<1 ha),2023-Q3,54,1,2,100.8,6.97,109.2,1,Treatment,135.09,7.48,283.5,34.29,4.0
FRM-0900,South,Small (<1 ha),2024-Q1,57,0,2,135.73,2.0,263.8,0,Control,154.59,2.11,245.2,18.86,
FRM-0901,Central,Medium (1-3 ha),2024-Q3,45,0,3,134.99,3.76,359.0,0,Control,127.22,2.97,324.7,-7.77,
FRM-0902,South,Small (<1 ha),2023-Q3,63,1,6,110.76,6.13,257.2,1,Treatment,87.94,7.91,421.9,-22.82,3.0
FRM-0903,North,Large (>3 ha),2024-Q1,30,0,7,169.68,5.66,616.0,0,Control,174.29,6.28,530.2,4.61,
FRM-0904,Central,Medium (1-3 ha),2023-Q1,60,1,5,151.97,6.14,362.3,0,Control,236.5,5.28,298.2,84.53,
FRM-0905,North,Small (<1 ha),2024-Q1,45,1,5,119.81,5.02,225.3,1,Treatment,123.03,5.57,379.0,3.22,6.0
FRM-0906,Central,Small (<1 ha),2024-Q1,59,1,8,20.0,5.17,67.6,0,Control,27.48,4.41,116.8,7.48,
FRM-0907,South,Small (<1 ha),2023-Q3,54,1,4,106.67,5.95,143.6,1,Treatment,111.14,7.05,265.5,4.47,6.0
FRM-0908,North,Medium (1-3 ha),2024-Q1,57,0,3,167.88,5.84,289.8,1,Treatment,197.02,6.92,362.6,29.14,4.0
FRM-0909,Central,Medium (1-3 ha),2024-Q1,27,0,5,65.28,2.05,241.5,0,Control,51.79,1.29,291.8,-13.49,
FRM-0910,South,Large (>3 ha),2024-Q3,58,0,5,130.82,3.89,602.8,0,Control,169.3,3.59,618.4,38.48,
FRM-0911,South,Small (<1 ha),2023-Q3,26,0,8,154.25,5.43,253.4,1,Treatment,208.96,6.49,308.2,54.71,6.0
FRM-0912,Central,Small (<1 ha),2023-Q3,53,1,3,106.89,4.07,226.3,1,Treatment,86.08,3.96,281.9,-20.81,5.0
FRM-0913,South,Small (<1 ha),2023-Q1,54,0,6,96.73,6.54,221.0,1,Treatment,94.4,7.4,255.2,-2.33,3.0
FRM-0914,South,Small (<1 ha),2024-Q3,37,0,3,101.26,3.01,269.1,0,Control,56.6,3.05,172.6,-44.66,
FRM-0915,Central,Medium (1-3 ha),2023-Q3,25,0,8,138.76,6.11,413.6,1,Treatment,219.15,6.74,529.4,80.39,4.0
FRM-0916,Central,Medium (1-3 ha),2023-Q3,46,0,5,26.24,6.22,257.3,1,Treatment,28.0,6.16,262.1,1.76,2.0
FRM-0917,North,Medium (1-3 ha),2023-Q1,51,1,4,73.54,2.17,386.6,0,Control,79.45,2.4,365.3,5.91,
FRM-0918,North,Small (<1 ha),2023-Q1,44,0,2,62.97,2.19,103.5,0,Control,65.44,1.56,109.9,2.47,
FRM-0919,North,Medium (1-3 ha),2023-Q3,25,0,2,120.96,3.97,300.6,1,Treatment,151.59,4.17,425.8,30.63,6.0
FRM-0920,North,Small (<1 ha),2023-Q1,59,1,5,78.26,3.03,234.0,1,Treatment,71.56,3.83,247.6,-6.7,3.0
FRM-0921,Central,Medium (1-3 ha),2023-Q1,24,0,2,199.95,5.28,380.9,1,Treatment,193.24,6.39,329.8,-6.71,6.0
FRM-0922,Central,Small (<1 ha),2024-Q3,58,0,4,98.91,3.37,236.6,0,Control,126.88,2.8,219.2,27.97,
FRM-0923,North,Small (<1 ha),2023-Q1,55,0,3,113.43,4.75,50.0,1,Treatment,99.92,4.6,159.0,-13.51,5.0
FRM-0924,Central,Medium (1-3 ha),2024-Q3,57,0,7,82.11,3.47,318.7,1,Treatment,178.93,4.33,379.7,96.82,4.0
FRM-0925,North,Large (>3 ha),2024-Q3,44,1,6,96.29,6.9,660.8,1,Treatment,116.56,6.64,727.9,20.27,5.0
FRM-0926,Central,Medium (1-3 ha),2023-Q1,60,0,5,55.98,3.99,296.2,1,Treatment,88.42,4.71,344.3,32.44,6.0
FRM-0927,South,Medium (1-3 ha),2023-Q3,54,0,7,81.19,2.53,391.5,1,Treatment,172.9,3.19,437.1,91.71,5.0
FRM-0928,Central,Small (<1 ha),2024-Q1,45,0,4,65.45,2.26,245.4,1,Treatment,131.44,3.89,423.8,65.99,5.0
FRM-0929,South,Small (<1 ha),2023-Q3,23,0,3,79.58,2.44,143.2,0,Control,29.46,3.35,102.4,-50.12,
FRM-0930,North,Small (<1 ha),2023-Q3,35,0,2,130.57,6.11,85.1,0,Control,102.05,6.33,83.3,-28.52,
FRM-0931,North,Small (<1 ha),2024-Q1,58,0,6,100.48,6.76,288.3,1,Treatment,75.79,6.98,410.1,-24.69,5.0
FRM-0932,North,Large (>3 ha),2023-Q1,29,1,6,184.4,2.52,429.6,0,Control,231.11,3.51,533.5,46.71,
FRM-0933,South,Small (<1 ha),2023-Q1,45,0,8,207.36,6.8,150.8,1,Treatment,198.32,7.21,282.8,-9.04,5.0
FRM-0934,Central,Medium (1-3 ha),2023-Q3,22,1,4,148.09,2.45,325.7,1,Treatment,126.38,3.77,382.5,-21.71,5.0
FRM-0935,Central,Small (<1 ha),2024-Q3,63,1,7,147.52,3.11,240.0,1,Treatment,255.91,3.42,328.6,108.39,1.0
FRM-0936,South,Small (<1 ha),2023-Q1,63,0,4,81.85,4.71,140.8,1,Treatment,97.95,6.21,261.3,16.1,5.0
FRM-0937,Central,Medium (1-3 ha),2023-Q3,33,0,7,142.34,6.32,85.8,1,Treatment,131.8,6.93,116.0,-10.54,4.0
FRM-0938,Central,Medium (1-3 ha),2023-Q3,35,0,3,181.89,2.15,198.1,1,Treatment,166.42,3.61,193.1,-15.47,3.0
FRM-0939,Central,Medium (1-3 ha),2023-Q1,28,0,8,166.18,3.12,500.3,1,Treatment,235.86,4.91,557.0,69.68,4.0
FRM-0940,North,Small (<1 ha),2024-Q3,32,0,2,100.37,6.71,219.4,1,Treatment,112.18,7.09,396.8,11.81,3.0
FRM-0941,South,Small (<1 ha),2023-Q1,36,1,2,140.66,2.95,209.8,1,Treatment,105.82,4.55,319.6,-34.84,5.0
FRM-0942,North,Medium (1-3 ha),2023-Q1,45,1,4,153.82,3.3,354.3,1,Treatment,198.8,4.32,460.3,44.98,5.0
FRM-0943,Central,Large (>3 ha),2024-Q3,25,1,7,158.93,5.07,617.5,1,Treatment,208.04,6.47,694.4,49.11,3.0
FRM-0944,South,Large (>3 ha),2024-Q1,48,1,6,169.65,3.17,655.1,0,Control,132.25,3.28,671.5,-37.4,
FRM-0945,Central,Medium (1-3 ha),2023-Q3,48,0,3,157.9,3.45,249.6,0,Control,219.6,4.2,277.6,61.7,
FRM-0946,South,Small (<1 ha),2023-Q3,63,1,3,88.34,3.29,50.0,1,Treatment,80.42,2.28,139.3,-7.92,5.0
FRM-0947,North,Large (>3 ha),2024-Q1,50,1,7,127.34,6.3,781.0,0,Control,123.24,5.52,677.2,-4.1,
FRM-0948,Central,Small (<1 ha),2023-Q1,28,1,2,95.31,6.55,81.4,1,Treatment,177.89,7.73,195.9,82.58,3.0
FRM-0949,North,Small (<1 ha),2023-Q1,60,0,6,137.49,5.22,264.5,0,Control,146.15,4.33,309.3,8.66,
FRM-0950,South,Small (<1 ha),2023-Q1,61,0,5,224.75,5.65,110.5,1,Treatment,220.01,7.2,160.5,-4.74,5.0
FRM-0951,Central,Small (<1 ha),2023-Q3,52,1,8,33.71,2.98,82.8,1,Treatment,91.65,4.16,190.9,57.94,4.0
FRM-0952,North,Medium (1-3 ha),2024-Q1,54,0,7,68.4,4.4,392.4,0,Control,82.49,4.62,358.6,14.09,
FRM-0953,North,Medium (1-3 ha),2023-Q1,49,0,7,123.26,5.83,329.0,1,Treatment,144.38,6.24,495.8,21.12,6.0
FRM-0954,North,Medium (1-3 ha),2024-Q1,43,0,5,115.24,6.69,466.0,1,Treatment,153.53,7.15,529.1,38.29,6.0
FRM-0955,Central,Small (<1 ha),2024-Q1,32,0,2,99.37,2.98,343.4,1,Treatment,157.34,4.0,451.0,57.97,4.0
FRM-0956,South,Medium (1-3 ha),2024-Q1,36,1,8,115.54,4.59,277.1,0,Control,64.43,4.62,281.6,-51.11,
FRM-0957,North,Small (<1 ha),2024-Q3,53,1,7,66.84,2.57,50.0,1,Treatment,71.38,3.6,205.1,4.54,6.0
FRM-0958,North,Medium (1-3 ha),2024-Q1,31,1,6,171.99,4.42,232.5,0,Control,196.41,4.74,269.9,24.42,
FRM-0959,North,Small (<1 ha),2023-Q3,61,0,8,87.57,5.96,224.3,0,Control,69.06,5.7,260.1,-18.51,
FRM-0960,South,Small (<1 ha),2023-Q1,56,1,6,82.32,3.05,172.1,0,Control,66.5,4.11,208.1,-15.82,
FRM-0961,Central,Small (<1 ha),2023-Q1,47,1,5,78.07,6.88,220.6,1,Treatment,100.04,6.85,342.2,21.97,5.0
FRM-0962,South,Medium (1-3 ha),2023-Q1,24,1,2,119.52,5.07,378.8,1,Treatment,141.91,7.44,510.0,22.39,6.0
FRM-0963,North,Large (>3 ha),2023-Q1,49,1,4,110.06,6.14,496.8,1,Treatment,89.8,6.19,486.6,-20.26,6.0
FRM-0964,Central,Small (<1 ha),2023-Q3,22,0,3,124.02,2.59,243.4,0,Control,181.96,2.69,253.8,57.94,
FRM-0965,Central,Small (<1 ha),2024-Q1,44,0,3,84.79,4.24,247.5,1,Treatment,130.79,5.21,386.9,46.0,4.0
FRM-0966,Central,Large (>3 ha),2024-Q3,32,1,5,146.47,4.69,388.1,0,Control,144.95,4.68,519.9,-1.52,
FRM-0967,North,Medium (1-3 ha),2023-Q1,33,0,2,125.67,6.61,489.0,0,Control,113.64,6.24,485.6,-12.03,
FRM-0968,Central,Small (<1 ha),2023-Q3,31,1,6,138.12,3.26,243.5,1,Treatment,172.56,3.65,365.6,34.44,6.0
FRM-0969,South,Medium (1-3 ha),2023-Q3,61,1,4,137.12,6.12,363.5,1,Treatment,185.4,6.86,403.0,48.28,5.0
FRM-0970,Central,Medium (1-3 ha),2024-Q1,42,1,2,102.88,5.78,472.2,0,Control,102.03,5.8,432.3,-0.85,
FRM-0971,North,Small (<1 ha),2024-Q1,31,1,8,115.11,5.12,223.0,0,Control,104.4,4.4,193.8,-10.71,
FRM-0972,North,Small (<1 ha),2023-Q3,40,1,2,107.79,4.23,51.0,1,Treatment,111.73,5.49,177.5,3.94,3.0
FRM-0973,South,Small (<1 ha),2023-Q1,60,1,3,64.05,5.87,240.9,0,Control,25.75,4.9,253.3,-38.3,
FRM-0974,South,Small (<1 ha),2024-Q3,54,0,7,74.4,6.32,113.7,1,Treatment,131.78,6.93,112.9,57.38,5.0
FRM-0975,Central,Small (<1 ha),2023-Q1,47,1,2,85.48,6.74,226.6,0,Control,112.98,7.3,272.5,27.5,
FRM-0976,South,Small (<1 ha),2023-Q3,28,0,4,80.94,6.4,127.0,1,Treatment,119.37,6.84,186.6,38.43,5.0
FRM-0977,South,Large (>3 ha),2023-Q3,35,1,8,208.66,6.75,567.2,0,Control,196.17,6.88,545.4,-12.49,
FRM-0978,Central,Medium (1-3 ha),2023-Q3,48,1,5,161.78,5.95,397.8,0,Control,164.47,6.23,443.0,2.69,
FRM-0979,South,Large (>3 ha),2023-Q1,34,1,6,181.49,6.35,651.2,1,Treatment,211.83,7.05,703.3,30.34,3.0
FRM-0980,Central,Small (<1 ha),2023-Q1,54,0,3,119.52,4.47,335.0,1,Treatment,75.11,4.55,542.8,-44.41,6.0
FRM-0981,North,Large (>3 ha),2023-Q3,26,0,2,197.47,6.97,564.6,1,Treatment,240.11,8.43,661.0,42.64,4.0
FRM-0982,North,Medium (1-3 ha),2024-Q1,25,1,5,157.09,5.62,420.2,0,Control,127.18,7.06,430.3,-29.91,
FRM-0983,South,Small (<1 ha),2024-Q3,58,1,2,100.45,5.26,318.0,0,Control,125.24,5.39,219.1,24.79,
FRM-0984,Central,Medium (1-3 ha),2023-Q1,39,1,3,104.71,6.84,371.5,0,Control,166.99,7.21,408.9,62.28,
FRM-0985,North,Large (>3 ha),2023-Q3,45,1,5,192.68,5.53,589.8,1,Treatment,187.05,6.72,636.4,-5.63,5.0
FRM-0986,South,Medium (1-3 ha),2023-Q3,30,0,4,217.23,3.17,387.0,0,Control,176.53,2.93,336.7,-40.7,
FRM-0987,North,Medium (1-3 ha),2023-Q1,32,1,6,125.25,6.58,258.4,1,Treatment,203.42,7.43,387.0,78.17,6.0
FRM-0988,North,Medium (1-3 ha),2023-Q1,44,0,7,151.69,4.52,355.1,1,Treatment,138.29,5.26,450.4,-13.4,4.0
FRM-0989,North,Large (>3 ha),2023-Q3,49,0,5,100.78,6.23,459.8,0,Control,117.33,5.97,389.4,16.55,
FRM-0990,South,Medium (1-3 ha),2024-Q3,27,0,6,200.54,3.67,343.6,1,Treatment,229.39,3.49,409.6,28.85,6.0
FRM-0991,North,Small (<1 ha),2024-Q1,62,0,4,136.2,3.71,168.5,0,Control,113.42,3.26,245.2,-22.78,
FRM-0992,North,Medium (1-3 ha),2023-Q1,36,0,3,103.08,4.62,247.2,1,Treatment,91.72,5.29,356.5,-11.36,5.0
FRM-0993,Central,Large (>3 ha),2023-Q1,29,0,4,88.74,4.92,679.3,1,Treatment,92.86,5.35,696.0,4.12,6.0
FRM-0994,North,Small (<1 ha),2023-Q3,59,0,3,141.25,4.44,135.0,1,Treatment,203.64,5.04,322.8,62.39,6.0
FRM-0995,Central,Small (<1 ha),2024-Q3,34,0,6,152.61,4.94,191.9,0,Control,137.98,3.55,135.4,-14.63,
FRM-0996,Central,Small (<1 ha),2024-Q3,54,0,6,114.45,6.83,145.6,1,Treatment,122.92,8.01,187.6,8.47,4.0
FRM-0997,Central,Small (<1 ha),2024-Q1,58,1,3,20.0,5.96,190.0,1,Treatment,20.0,7.07,363.8,0.0,6.0
FRM-0998,Central,Small (<1 ha),2023-Q3,28,0,5,87.95,2.67,307.9,0,Control,108.56,2.33,340.0,20.61,
FRM-0999,South,Small (<1 ha),2024-Q1,43,1,6,115.79,2.6,269.6,0,Control,124.07,2.94,184.0,8.28,
FRM-1000,South,Large (>3 ha),2023-Q3,45,0,3,192.23,4.85,779.6,0,Control,172.35,5.48,790.8,-19.88,
FRM-1001,North,Medium (1-3 ha),2024-Q1,27,0,4,157.83,6.84,332.2,0,Control,126.97,5.01,371.2,-30.86,
FRM-1002,South,Medium (1-3 ha),2024-Q3,36,1,6,189.44,4.95,272.8,1,Treatment,198.62,5.11,351.8,9.18,4.0
FRM-1003,Central,Medium (1-3 ha),2024-Q3,23,1,2,92.97,3.73,362.1,1,Treatment,119.63,3.39,499.5,26.66,5.0
FRM-1004,North,Medium (1-3 ha),2024-Q1,29,1,4,56.5,5.8,298.2,0,Control,65.45,5.9,278.6,8.95,
